project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_volume	analytes.concentration	analytes.dna_integrity_number	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.ribosomal_rna_28s_18s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
TCGA-PRAD	962dd3d5-8501-4658-8cb9-2424b476124c	TCGA-EJ-5495	8e53414f-455e-4665-ae0e-9e7405262a96	TCGA-EJ-5495-01A	cfd88c94-5039-4222-93de-de679454dd22	TCGA-EJ-5495-01A-01	1.8	'--	f63f38c2-db55-4074-81bd-afb2c4474bd6	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.73	'--	8.8	UV Spec	released	TCGA-EJ-5495-01A-01R	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	1668e387-f9eb-4301-9e72-9fdbdc521d45	TCGA-G9-6365-10A	f797707f-88ab-4bd1-90f1-711ae60a7c61	TCGA-G9-6365-10A-01	1.8	'--	0af9667a-6773-4b7e-aaab-1d4c59094e21	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6365-10A-01D	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	1668e387-f9eb-4301-9e72-9fdbdc521d45	TCGA-G9-6365-10A	f797707f-88ab-4bd1-90f1-711ae60a7c61	TCGA-G9-6365-10A-01	'--	'--	fb6c7301-346f-482d-ad21-4b48cc53e26e	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-G9-6365-10A-01W	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	3b08bfe0-2e9e-4c2a-a0e3-f2c837451f48	TCGA-G9-6365-11A	50c50307-835d-4ad7-9b49-d2c530bebb55	TCGA-G9-6365-11A-01	1.9	'--	5b91826d-d093-4783-9715-6ff8d7f9746d	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6365-11A-01D	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	3b08bfe0-2e9e-4c2a-a0e3-f2c837451f48	TCGA-G9-6365-11A	50c50307-835d-4ad7-9b49-d2c530bebb55	TCGA-G9-6365-11A-01	'--	'--	92b91327-f8a5-4c0c-a475-2a195033373f	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-G9-6365-11A-01W	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	3b08bfe0-2e9e-4c2a-a0e3-f2c837451f48	TCGA-G9-6365-11A	50c50307-835d-4ad7-9b49-d2c530bebb55	TCGA-G9-6365-11A-01	1.8	'--	ac2d524e-56d5-4406-bf17-0470a8b60d31	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6365-11A-01R	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	95d6e1d3-91c1-40e5-986d-1c5abb33a03f	TCGA-G9-6365-01A	90751972-3a4c-4bcd-b735-e1715d315adc	TCGA-G9-6365-01A-11	'--	'--	61d4ea00-beda-4c52-98bd-be4fd6728c55	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-G9-6365-01A-11W	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	95d6e1d3-91c1-40e5-986d-1c5abb33a03f	TCGA-G9-6365-01A	90751972-3a4c-4bcd-b735-e1715d315adc	TCGA-G9-6365-01A-11	1.9	'--	e42ddc3a-03ea-4b44-9508-f3677bd6164f	'--	DNA	'--	0.17	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6365-01A-11D	'--
TCGA-PRAD	6845076e-e940-4437-8618-81db4a447544	TCGA-G9-6365	95d6e1d3-91c1-40e5-986d-1c5abb33a03f	TCGA-G9-6365-01A	90751972-3a4c-4bcd-b735-e1715d315adc	TCGA-G9-6365-01A-11	1.8	'--	e533ced2-fc87-495f-abab-14e0729b0018	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6365-01A-11R	'--
TCGA-PRAD	618272c0-c2ed-4bfb-bb4b-404f0987f822	TCGA-CH-5746	317f224f-974f-4cd0-829c-ea777a96d726	TCGA-CH-5746-10A	85d39220-7c10-4d2c-a314-d49e8250dc17	TCGA-CH-5746-10A-01	'--	'--	0546c3a6-df26-4033-958d-eaaf45b41867	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5746-10A-01W	'--
TCGA-PRAD	618272c0-c2ed-4bfb-bb4b-404f0987f822	TCGA-CH-5746	317f224f-974f-4cd0-829c-ea777a96d726	TCGA-CH-5746-10A	85d39220-7c10-4d2c-a314-d49e8250dc17	TCGA-CH-5746-10A-01	1.9	'--	06bdc70e-c27c-4455-b8c2-de76fce23995	'--	DNA	'--	0.16	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5746-10A-01D	'--
TCGA-PRAD	618272c0-c2ed-4bfb-bb4b-404f0987f822	TCGA-CH-5746	54ad063e-68d9-4104-856a-2bd3905fa971	TCGA-CH-5746-01A	58de5d34-1365-42ac-8721-e08d34779661	TCGA-CH-5746-01A-11	'--	'--	0a500cc2-566c-49b3-b459-648c40ee4213	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5746-01A-11W	'--
TCGA-PRAD	618272c0-c2ed-4bfb-bb4b-404f0987f822	TCGA-CH-5746	54ad063e-68d9-4104-856a-2bd3905fa971	TCGA-CH-5746-01A	58de5d34-1365-42ac-8721-e08d34779661	TCGA-CH-5746-01A-11	1.8	'--	cfa00746-b12e-4d8e-b56e-106d2eab2e75	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.3	'--	7.5	UV Spec	released	TCGA-CH-5746-01A-11R	'--
TCGA-PRAD	618272c0-c2ed-4bfb-bb4b-404f0987f822	TCGA-CH-5746	54ad063e-68d9-4104-856a-2bd3905fa971	TCGA-CH-5746-01A	58de5d34-1365-42ac-8721-e08d34779661	TCGA-CH-5746-01A-11	1.9	'--	e88264dd-a172-4dc7-8a0b-2267c55d4960	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5746-01A-11D	'--
TCGA-PRAD	d4ffafdc-ee83-43df-aa3b-7326503c6438	TCGA-CH-5762	6d1a2d44-72f3-4333-8506-e53cdc4e5185	TCGA-CH-5762-01A	b0f770e8-ab94-4336-8ee1-1d0be1cafa2e	TCGA-CH-5762-01A-11	1.8	'--	00862743-dc24-4878-a9eb-3cfa59c5271f	'--	RNA	'--	0.14	'--	mirVana (Allprep DNA) RNA	Yes	1.41	'--	8.3	UV Spec	released	TCGA-CH-5762-01A-11R	'--
TCGA-PRAD	d4ffafdc-ee83-43df-aa3b-7326503c6438	TCGA-CH-5762	6d1a2d44-72f3-4333-8506-e53cdc4e5185	TCGA-CH-5762-01A	b0f770e8-ab94-4336-8ee1-1d0be1cafa2e	TCGA-CH-5762-01A-11	'--	'--	b65e4ad2-d4de-4af1-a56e-eb648841b558	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5762-01A-11W	'--
TCGA-PRAD	d4ffafdc-ee83-43df-aa3b-7326503c6438	TCGA-CH-5762	6d1a2d44-72f3-4333-8506-e53cdc4e5185	TCGA-CH-5762-01A	b0f770e8-ab94-4336-8ee1-1d0be1cafa2e	TCGA-CH-5762-01A-11	1.9	'--	b9381101-393f-484e-aad6-22df805b5ec7	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5762-01A-11D	'--
TCGA-PRAD	d4ffafdc-ee83-43df-aa3b-7326503c6438	TCGA-CH-5762	b95300f1-994c-4de7-ac5b-964d7ea4e358	TCGA-CH-5762-11A	66e91b4b-2471-4a8d-93ef-ab5d6917e27f	TCGA-CH-5762-11A-01	2.0	'--	0edf1874-afd7-4d13-aa14-03b6eeb98e66	'--	DNA	'--	0.13	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5762-11A-01D	'--
TCGA-PRAD	d4ffafdc-ee83-43df-aa3b-7326503c6438	TCGA-CH-5762	b95300f1-994c-4de7-ac5b-964d7ea4e358	TCGA-CH-5762-11A	66e91b4b-2471-4a8d-93ef-ab5d6917e27f	TCGA-CH-5762-11A-01	'--	'--	190f80b5-7b58-4749-8582-8b637766ed4b	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5762-11A-01W	'--
TCGA-PRAD	a7b76662-8380-4f35-9307-99c0acacb904	TCGA-CH-5769	18606532-21d5-40bf-92cf-a42b027449a1	TCGA-CH-5769-01A	0fc1cfa1-63bd-4d25-aa0d-4caa9edbd78b	TCGA-CH-5769-01A-11	1.9	'--	6e61f61c-7565-4ed4-a265-640d3dbe02be	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5769-01A-11D	'--
TCGA-PRAD	a7b76662-8380-4f35-9307-99c0acacb904	TCGA-CH-5769	18606532-21d5-40bf-92cf-a42b027449a1	TCGA-CH-5769-01A	0fc1cfa1-63bd-4d25-aa0d-4caa9edbd78b	TCGA-CH-5769-01A-11	1.7	'--	bd2d6a95-1ad4-4a50-8175-0801cf707b54	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.62	'--	8.2	UV Spec	released	TCGA-CH-5769-01A-11R	'--
TCGA-PRAD	a7b76662-8380-4f35-9307-99c0acacb904	TCGA-CH-5769	18606532-21d5-40bf-92cf-a42b027449a1	TCGA-CH-5769-01A	0fc1cfa1-63bd-4d25-aa0d-4caa9edbd78b	TCGA-CH-5769-01A-11	'--	'--	c52f2a07-781e-428d-8cc7-27b5c73670c6	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5769-01A-11W	'--
TCGA-PRAD	a7b76662-8380-4f35-9307-99c0acacb904	TCGA-CH-5769	b41d906b-2fef-45c9-8b3a-c52b5856950e	TCGA-CH-5769-11A	b0553239-ec0b-4596-beb9-d1d7a4ba2d6d	TCGA-CH-5769-11A-01	1.8	'--	266a266a-8484-4f39-bb12-737ad7b7ab24	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.8	'--	7.1	UV Spec	released	TCGA-CH-5769-11A-01R	'--
TCGA-PRAD	a7b76662-8380-4f35-9307-99c0acacb904	TCGA-CH-5769	b41d906b-2fef-45c9-8b3a-c52b5856950e	TCGA-CH-5769-11A	b0553239-ec0b-4596-beb9-d1d7a4ba2d6d	TCGA-CH-5769-11A-01	'--	'--	9ae525b8-e9e7-46b9-890f-7d243c88fd08	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5769-11A-01W	'--
TCGA-PRAD	a7b76662-8380-4f35-9307-99c0acacb904	TCGA-CH-5769	b41d906b-2fef-45c9-8b3a-c52b5856950e	TCGA-CH-5769-11A	b0553239-ec0b-4596-beb9-d1d7a4ba2d6d	TCGA-CH-5769-11A-01	2.0	'--	edf81408-7880-44a3-a2a6-b52ee8af3554	'--	DNA	'--	0.13	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5769-11A-01D	'--
TCGA-PRAD	829bed0c-c40d-44fd-aee8-6c7589db60f9	TCGA-CH-5791	b08c0243-25f7-4d67-aa5f-164d923efc5c	TCGA-CH-5791-10A	ed0ea27e-603f-4078-89af-114914127c0b	TCGA-CH-5791-10A-01	'--	'--	084bec8e-c649-46c1-897c-f2349762c3ee	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5791-10A-01W	'--
TCGA-PRAD	829bed0c-c40d-44fd-aee8-6c7589db60f9	TCGA-CH-5791	b08c0243-25f7-4d67-aa5f-164d923efc5c	TCGA-CH-5791-10A	ed0ea27e-603f-4078-89af-114914127c0b	TCGA-CH-5791-10A-01	1.9	'--	a0423c81-e0be-4f1d-8aef-595ca8ccacd0	'--	DNA	'--	0.15	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5791-10A-01D	'--
TCGA-PRAD	829bed0c-c40d-44fd-aee8-6c7589db60f9	TCGA-CH-5791	c14b5c15-994b-4739-870b-a50984d274a1	TCGA-CH-5791-01A	a301e8f6-4661-4d3a-b89c-95609d6ef7e9	TCGA-CH-5791-01A-11	'--	'--	01e7629c-9b57-48cd-bfa9-aa544be05ec3	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5791-01A-11W	'--
TCGA-PRAD	829bed0c-c40d-44fd-aee8-6c7589db60f9	TCGA-CH-5791	c14b5c15-994b-4739-870b-a50984d274a1	TCGA-CH-5791-01A	a301e8f6-4661-4d3a-b89c-95609d6ef7e9	TCGA-CH-5791-01A-11	1.8	'--	2268cca6-a769-4e49-ae72-8c3ce3e2bad2	'--	RNA	'--	0.14	'--	mirVana (Allprep DNA) RNA	Yes	1.47	'--	8.1	UV Spec	released	TCGA-CH-5791-01A-11R	'--
TCGA-PRAD	829bed0c-c40d-44fd-aee8-6c7589db60f9	TCGA-CH-5791	c14b5c15-994b-4739-870b-a50984d274a1	TCGA-CH-5791-01A	a301e8f6-4661-4d3a-b89c-95609d6ef7e9	TCGA-CH-5791-01A-11	2.0	'--	29354124-a15c-4a05-834f-6ca866998719	'--	DNA	'--	0.17	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5791-01A-11D	'--
TCGA-PRAD	b182bda9-3d9f-4958-96eb-bd6cc441830c	TCGA-HC-7231	29687e3d-5220-42c8-bd92-7d0a85db6b18	TCGA-HC-7231-10A	738b4e57-9652-40eb-84de-a2ff128a21a6	TCGA-HC-7231-10A-01	'--	'--	87800c76-fd73-42ae-a8c1-a74aa3a29b7e	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7231-10A-01W	'--
TCGA-PRAD	b182bda9-3d9f-4958-96eb-bd6cc441830c	TCGA-HC-7231	29687e3d-5220-42c8-bd92-7d0a85db6b18	TCGA-HC-7231-10A	738b4e57-9652-40eb-84de-a2ff128a21a6	TCGA-HC-7231-10A-01	'--	'--	e627ce38-57ec-42a6-a822-ebd0de355d58	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7231-10A-01D	'--
TCGA-PRAD	b182bda9-3d9f-4958-96eb-bd6cc441830c	TCGA-HC-7231	6ac7857c-5446-4297-95a9-5f2c11c28220	TCGA-HC-7231-01A	672e6b28-9cd7-4692-b3e3-f0a932cb296a	TCGA-HC-7231-01A-11	'--	'--	19c9ac62-2e89-444e-9ca5-c6403de55204	'--	DNA	'--	0.17	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7231-01A-11D	'--
TCGA-PRAD	b182bda9-3d9f-4958-96eb-bd6cc441830c	TCGA-HC-7231	6ac7857c-5446-4297-95a9-5f2c11c28220	TCGA-HC-7231-01A	672e6b28-9cd7-4692-b3e3-f0a932cb296a	TCGA-HC-7231-01A-11	'--	'--	92740d99-a65c-46af-b436-b5f94b558a89	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7231-01A-11W	'--
TCGA-PRAD	b182bda9-3d9f-4958-96eb-bd6cc441830c	TCGA-HC-7231	6ac7857c-5446-4297-95a9-5f2c11c28220	TCGA-HC-7231-01A	672e6b28-9cd7-4692-b3e3-f0a932cb296a	TCGA-HC-7231-01A-11	'--	'--	d8630d49-bc71-4828-9b4e-d03bf0e717f3	'--	RNA	'--	0.16	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-HC-7231-01A-11R	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	5433d478-b4b6-4b61-bb33-bb068222d4a9	TCGA-EJ-7786-10A	0f9bb945-70a3-494d-95a3-f2339b246ad5	TCGA-EJ-7786-10A-01	'--	'--	04d3cca6-e366-4d57-9760-da42b52c9766	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7786-10A-01D	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	5433d478-b4b6-4b61-bb33-bb068222d4a9	TCGA-EJ-7786-10A	0f9bb945-70a3-494d-95a3-f2339b246ad5	TCGA-EJ-7786-10A-01	'--	'--	625e45da-e3ad-43ed-b8a2-cb8912a10656	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7786-10A-01W	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	b87ab14e-64b3-4699-923b-41aaf738dce7	TCGA-EJ-7786-11A	bc9b23f8-1100-4cfe-b9e6-3ca5aae367fe	TCGA-EJ-7786-11A-01	'--	'--	4e7133e7-be35-4cb1-9054-b0e57c52f996	'--	DNA	'--	0.15	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7786-11A-01D	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	b87ab14e-64b3-4699-923b-41aaf738dce7	TCGA-EJ-7786-11A	bc9b23f8-1100-4cfe-b9e6-3ca5aae367fe	TCGA-EJ-7786-11A-01	'--	'--	7a7d03ef-5942-48cf-88bc-ac47891546ee	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7786-11A-01W	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	b87ab14e-64b3-4699-923b-41aaf738dce7	TCGA-EJ-7786-11A	bc9b23f8-1100-4cfe-b9e6-3ca5aae367fe	TCGA-EJ-7786-11A-01	'--	'--	f9ba64e0-3652-47ea-ba80-e7ae3cb69357	'--	RNA	'--	0.14	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-EJ-7786-11A-01R	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	e52217cc-26f9-48ed-a3ce-ca5b963c66ce	TCGA-EJ-7786-01A	dcfaf7bd-910b-47a9-9575-0a1f64be867e	TCGA-EJ-7786-01A-11	'--	'--	9f79b1bd-8c9d-46fa-98a6-a0b18cc9cae4	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-EJ-7786-01A-11R	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	e52217cc-26f9-48ed-a3ce-ca5b963c66ce	TCGA-EJ-7786-01A	dcfaf7bd-910b-47a9-9575-0a1f64be867e	TCGA-EJ-7786-01A-11	'--	'--	c2435f6d-3da1-4800-911e-84b4fc2a4860	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7786-01A-11W	'--
TCGA-PRAD	9d499039-37ca-4300-ae95-04bbe007c0d2	TCGA-EJ-7786	e52217cc-26f9-48ed-a3ce-ca5b963c66ce	TCGA-EJ-7786-01A	dcfaf7bd-910b-47a9-9575-0a1f64be867e	TCGA-EJ-7786-01A-11	'--	'--	fbfea581-6e6d-4b2b-9d4c-654bcb78cee6	'--	DNA	'--	0.16	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7786-01A-11D	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	4539a7c3-cca2-4ed0-9310-92cd843aa1cd	TCGA-EJ-7328-01A	ddf156d1-d904-4af0-b653-5a9fcd1461f8	TCGA-EJ-7328-01A-31	'--	'--	1650ed6e-f235-454b-afda-43637549ee4c	'--	DNA	'--	0.16	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7328-01A-31D	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	4539a7c3-cca2-4ed0-9310-92cd843aa1cd	TCGA-EJ-7328-01A	ddf156d1-d904-4af0-b653-5a9fcd1461f8	TCGA-EJ-7328-01A-31	'--	'--	6409ded6-fb2d-40a0-b1de-5f642a416270	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-EJ-7328-01A-31R	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	4539a7c3-cca2-4ed0-9310-92cd843aa1cd	TCGA-EJ-7328-01A	ddf156d1-d904-4af0-b653-5a9fcd1461f8	TCGA-EJ-7328-01A-31	'--	'--	b8dc151e-18ed-4893-98f0-01df3d8ed035	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7328-01A-31W	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	562fb2d5-34a4-4ab3-a7c2-7ff5edcab189	TCGA-EJ-7328-10A	2a675252-7c85-4dc9-9569-bde93b6a6ad1	TCGA-EJ-7328-10A-01	'--	'--	27812f66-74b9-4546-91e1-a591ebc53d32	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7328-10A-01W	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	562fb2d5-34a4-4ab3-a7c2-7ff5edcab189	TCGA-EJ-7328-10A	2a675252-7c85-4dc9-9569-bde93b6a6ad1	TCGA-EJ-7328-10A-01	'--	'--	e140e97d-904b-40b9-8758-4206099b3e5f	'--	DNA	'--	0.15	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7328-10A-01D	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	c176fe2e-00e6-4041-8680-aec5b90107cb	TCGA-EJ-7328-11A	7b22b4f7-9a6e-44b8-b464-87a850658ec1	TCGA-EJ-7328-11A-01	'--	'--	2d0de3c7-5a3d-4709-ab00-c730e28d0044	'--	RNA	'--	0.16	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-EJ-7328-11A-01R	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	c176fe2e-00e6-4041-8680-aec5b90107cb	TCGA-EJ-7328-11A	7b22b4f7-9a6e-44b8-b464-87a850658ec1	TCGA-EJ-7328-11A-01	'--	'--	66141d09-9460-49cf-a2d4-b58cc719a3e4	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7328-11A-01W	'--
TCGA-PRAD	42b7d14f-09e5-4d91-bb98-5fe35907a6a9	TCGA-EJ-7328	c176fe2e-00e6-4041-8680-aec5b90107cb	TCGA-EJ-7328-11A	7b22b4f7-9a6e-44b8-b464-87a850658ec1	TCGA-EJ-7328-11A-01	'--	'--	de2179ba-4426-4943-aee9-a7fb31c6260b	'--	DNA	'--	0.13	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7328-11A-01D	'--
TCGA-PRAD	b5b3871c-078c-46a7-ac50-ef916d4a6781	TCGA-G9-6363	65d588ff-58e3-4932-a7f4-25ef23c433d5	TCGA-G9-6363-01A	a22d7f85-87b2-4f66-ae54-e350403f91b6	TCGA-G9-6363-01A-21	'--	'--	0d7f7b4d-efc1-434c-96bc-94e5e28ba9e1	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-G9-6363-01A-21W	'--
TCGA-PRAD	b5b3871c-078c-46a7-ac50-ef916d4a6781	TCGA-G9-6363	65d588ff-58e3-4932-a7f4-25ef23c433d5	TCGA-G9-6363-01A	a22d7f85-87b2-4f66-ae54-e350403f91b6	TCGA-G9-6363-01A-21	1.8	'--	140edacb-5a93-41c7-96d6-269a77acbe09	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6363-01A-21R	'--
TCGA-PRAD	b5b3871c-078c-46a7-ac50-ef916d4a6781	TCGA-G9-6363	65d588ff-58e3-4932-a7f4-25ef23c433d5	TCGA-G9-6363-01A	a22d7f85-87b2-4f66-ae54-e350403f91b6	TCGA-G9-6363-01A-21	1.8	'--	e2d395df-ed82-4444-8452-eae43c13bf79	'--	DNA	'--	0.13	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6363-01A-21D	'--
TCGA-PRAD	b5b3871c-078c-46a7-ac50-ef916d4a6781	TCGA-G9-6363	b7119ce5-584d-4696-b5b3-edd5b6ed5f98	TCGA-G9-6363-10A	96b0a77b-1e65-4a4f-b294-34987b7b890e	TCGA-G9-6363-10A-01	'--	'--	12a441d6-7fcc-4d23-8297-1d7603bfcb96	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-G9-6363-10A-01W	'--
TCGA-PRAD	b5b3871c-078c-46a7-ac50-ef916d4a6781	TCGA-G9-6363	b7119ce5-584d-4696-b5b3-edd5b6ed5f98	TCGA-G9-6363-10A	96b0a77b-1e65-4a4f-b294-34987b7b890e	TCGA-G9-6363-10A-01	1.9	'--	2df21628-7e75-4667-b08f-56c25b2b0ac5	'--	DNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6363-10A-01D	'--
TCGA-PRAD	b5b3871c-078c-46a7-ac50-ef916d4a6781	TCGA-G9-6363	c0dabc00-b14e-456b-8eea-39ba512dea8a	TCGA-G9-6363-11A	30ca9540-09f7-4ed2-93d7-381526e3fe8c	TCGA-G9-6363-11A-01	1.9	'--	3db6552c-bba1-4ec1-8de3-3d139d313411	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6363-11A-01D	'--
TCGA-PRAD	b5b3871c-078c-46a7-ac50-ef916d4a6781	TCGA-G9-6363	c0dabc00-b14e-456b-8eea-39ba512dea8a	TCGA-G9-6363-11A	30ca9540-09f7-4ed2-93d7-381526e3fe8c	TCGA-G9-6363-11A-01	1.7	'--	76b7d4ab-35bc-4592-a90c-e6152419ad58	'--	RNA	'--	0.17	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6363-11A-01R	'--
